,Technique,Percentage,ExecTime,AllocMemory
0,Average3v,5,1.3852567672729492,173.251953125
1,Average3v,5,1.3554701805114746,141.091796875
2,Average3v,5,1.3639576435089111,140.689453125
3,Average3v,5,1.3665516376495361,140.369140625
4,Average3v,5,1.3709452152252197,140.455078125
5,Average3v,5,1.3719735145568848,140.552734375
6,Average3v,5,1.3641514778137207,140.455078125
7,Average3v,5,1.3545434474945068,140.455078125
8,Average3v,5,1.3697879314422607,140.591796875
9,Average3v,5,1.3644933700561523,140.455078125
10,Average3v,5,1.3643367290496826,140.455078125
11,Average3v,5,1.3685088157653809,140.634765625
12,Average3v,5,1.3590803146362305,140.455078125
13,Average3v,5,1.3547542095184326,140.455078125
14,Average3v,5,1.3653745651245117,140.455078125
15,Average3v,5,1.3633239269256592,140.681640625
16,Average3v,5,1.3680853843688965,140.455078125
17,Average3v,5,1.361541509628296,139.330078125
18,Average3v,5,1.3537869453430176,139.330078125
19,Average3v,5,1.3653597831726074,139.611328125
20,Average3v,5,1.3759269714355469,139.330078125
21,Average3v,5,1.3671941757202148,139.330078125
22,Average3v,5,1.3767900466918945,139.330078125
23,Average3v,5,1.3659899234771729,139.330078125
24,Average3v,5,1.371922492980957,139.673828125
25,Average3v,5,1.371488332748413,139.330078125
26,Average3v,5,1.3657665252685547,139.330078125
27,Average3v,5,1.3800835609436035,139.330078125
28,Average3v,5,1.3704643249511719,139.330078125
29,Average3v,5,1.3711121082305908,139.744140625
30,Average3v,5,1.3695251941680908,139.330078125
31,Average3v,5,1.3684113025665283,139.330078125
32,Average3v,5,1.3783442974090576,139.330078125
33,Average3v,5,1.3700590133666992,139.330078125
34,Average3v,5,1.3731207847595215,139.330078125
35,Average3v,5,1.3685657978057861,139.822265625
36,Average3v,5,1.3740227222442627,139.330078125
37,Average3v,5,1.3611104488372803,139.330078125
38,Average3v,5,1.377126932144165,139.330078125
39,Average3v,5,1.3750195503234863,139.330078125
40,Average3v,5,1.3704116344451904,139.330078125
41,Average3v,5,1.367802619934082,139.330078125
42,Average3v,5,1.35994291305542,139.908203125
43,Average3v,5,1.364164113998413,139.330078125
44,Average3v,5,1.3746662139892578,139.330078125
45,Average3v,5,1.3666801452636719,139.330078125
46,Average3v,5,1.363800048828125,139.330078125
47,Average3v,5,1.3647875785827637,139.330078125
48,Average3v,5,1.3694326877593994,139.330078125
49,Average3v,5,1.365664005279541,140.005859375
50,Average3v,10,3.4239940643310547,145.2373046875
51,Average3v,10,3.4331257343292236,139.294921875
52,Average3v,10,3.433309555053711,139.294921875
53,Average3v,10,3.43565034866333,139.294921875
54,Average3v,10,3.4373557567596436,139.294921875
55,Average3v,10,3.4634034633636475,139.298828125
56,Average3v,10,3.4298760890960693,139.298828125
57,Average3v,10,3.423434257507324,140.083984375
58,Average3v,10,3.4387521743774414,139.298828125
59,Average3v,10,3.4705116748809814,139.298828125
60,Average3v,10,3.4455769062042236,139.298828125
61,Average3v,10,3.4503865242004395,139.298828125
62,Average3v,10,3.442507266998291,139.298828125
63,Average3v,10,3.4547109603881836,139.298828125
64,Average3v,10,3.445720911026001,139.298828125
65,Average3v,10,3.441195249557495,139.298828125
66,Average3v,10,3.4363298416137695,139.298828125
67,Average3v,10,3.443693161010742,140.208984375
68,Average3v,10,3.453866958618164,139.298828125
69,Average3v,10,3.4535107612609863,139.298828125
70,Average3v,10,3.453038454055786,139.298828125
71,Average3v,10,3.4558539390563965,139.298828125
72,Average3v,10,3.448214530944824,139.298828125
73,Average3v,10,3.4513275623321533,139.298828125
74,Average3v,10,3.438053607940674,139.298828125
75,Average3v,10,3.439206600189209,139.298828125
76,Average3v,10,3.4549241065979004,139.298828125
77,Average3v,10,3.4620437622070312,140.349609375
78,Average3v,10,3.461923360824585,139.298828125
79,Average3v,10,3.456437587738037,139.298828125
80,Average3v,10,3.4494829177856445,139.298828125
81,Average3v,10,3.4411370754241943,139.298828125
82,Average3v,10,3.445249080657959,139.298828125
83,Average3v,10,3.4536118507385254,139.298828125
84,Average3v,10,3.462839365005493,139.298828125
85,Average3v,10,3.437929391860962,139.298828125
86,Average3v,10,3.4514989852905273,139.298828125
87,Average3v,10,3.439486503601074,139.298828125
88,Average3v,10,3.452489137649536,139.298828125
89,Average3v,10,3.446744680404663,140.505859375
90,Average3v,10,3.45874285697937,139.298828125
91,Average3v,10,3.4523627758026123,139.298828125
92,Average3v,10,3.44460391998291,139.298828125
93,Average3v,10,3.4559786319732666,139.298828125
94,Average3v,10,3.456143856048584,139.298828125
95,Average3v,10,3.464918375015259,139.298828125
96,Average3v,10,3.446009397506714,139.298828125
97,Average3v,10,3.4275684356689453,139.298828125
98,Average3v,10,3.4476609230041504,139.298828125
99,Average3v,10,3.435655355453491,139.298828125
100,Average3v,25,14.01812744140625,139.298828125
101,Average3v,25,14.220360279083252,139.298828125
102,Average3v,25,14.011701822280884,139.298828125
103,Average3v,25,14.216455221176147,140.681640625
104,Average3v,25,14.014478921890259,139.298828125
105,Average3v,25,13.935377836227417,139.298828125
106,Average3v,25,14.075611591339111,139.298828125
107,Average3v,25,13.918235778808594,139.298828125
108,Average3v,25,13.919749736785889,139.298828125
109,Average3v,25,13.95083212852478,139.298828125
110,Average3v,25,14.127501487731934,139.298828125
111,Average3v,25,14.078778505325317,139.298828125
112,Average3v,25,13.985789060592651,139.298828125
113,Average3v,25,14.102087020874023,139.298828125
114,Average3v,25,14.213748693466187,139.298828125
115,Average3v,25,14.118903875350952,139.298828125
116,Average3v,25,13.98888087272644,139.298828125
117,Average3v,25,13.911775350570679,139.298828125
118,Average3v,25,14.006112813949585,140.880859375
119,Average3v,25,14.072998285293579,139.298828125
120,Average3v,25,13.961921691894531,139.298828125
121,Average3v,25,13.952725887298584,139.298828125
122,Average3v,25,13.835758447647095,139.298828125
123,Average3v,25,14.05896544456482,139.298828125
124,Average3v,25,13.872509717941284,139.298828125
125,Average3v,25,14.015525579452515,139.298828125
126,Average3v,25,13.915467977523804,139.298828125
127,Average3v,25,13.968794584274292,139.298828125
128,Average3v,25,13.940448760986328,139.298828125
129,Average3v,25,13.86910629272461,139.298828125
130,Average3v,25,13.880024909973145,139.298828125
131,Average3v,25,14.03908634185791,139.298828125
132,Average3v,25,13.941057205200195,139.298828125
133,Average3v,25,13.86189079284668,139.298828125
134,Average3v,25,13.869336605072021,139.298828125
135,Average3v,25,14.066195726394653,141.103515625
136,Average3v,25,13.932670593261719,139.298828125
137,Average3v,25,13.955317735671997,139.298828125
138,Average3v,25,14.12011194229126,139.298828125
139,Average3v,25,14.025030851364136,139.298828125
140,Average3v,25,13.986461639404297,139.298828125
141,Average3v,25,14.0150728225708,139.298828125
142,Average3v,25,13.985021352767944,139.298828125
143,Average3v,25,14.066162109375,139.298828125
144,Average3v,25,13.9508376121521,139.298828125
145,Average3v,25,14.032240629196167,139.298828125
146,Average3v,25,14.001097440719604,139.298828125
147,Average3v,25,14.098512887954712,139.298828125
148,Average3v,25,14.080067873001099,139.298828125
149,Average3v,25,14.092080354690552,139.298828125
150,Average3v,50,47.43650221824646,139.298828125
151,Average3v,50,47.71027159690857,139.298828125
152,Average3v,50,47.482150077819824,139.298828125
153,Average3v,50,47.61176085472107,139.298828125
154,Average3v,50,47.403093576431274,141.353515625
155,Average3v,50,47.785683155059814,139.298828125
156,Average3v,50,47.2675096988678,139.298828125
157,Average3v,50,46.88151168823242,139.298828125
158,Average3v,50,46.8874454498291,139.298828125
159,Average3v,50,47.36625552177429,139.298828125
160,Average3v,50,47.54961538314819,139.298828125
161,Average3v,50,47.451303243637085,139.298828125
162,Average3v,50,47.822964906692505,139.298828125
163,Average3v,50,47.260085105895996,139.298828125
164,Average3v,50,47.37533688545227,139.298828125
165,Average3v,50,47.479567527770996,139.298828125
166,Average3v,50,47.339158058166504,139.298828125
167,Average3v,50,47.475645780563354,139.298828125
168,Average3v,50,47.220407485961914,139.298828125
169,Average3v,50,48.05527877807617,139.298828125
170,Average3v,50,47.35170936584473,139.298828125
171,Average3v,50,47.62238311767578,139.298828125
172,Average3v,50,47.42857575416565,139.298828125
173,Average3v,50,47.20985722541809,139.298828125
174,Average3v,50,47.76435971260071,139.298828125
175,Average3v,50,47.66507053375244,141.634765625
176,Average3v,50,48.37826943397522,139.298828125
177,Average3v,50,48.235647201538086,139.298828125
178,Average3v,50,47.99439573287964,139.298828125
179,Average3v,50,47.55844855308533,139.298828125
180,Average3v,50,46.96936893463135,139.298828125
181,Average3v,50,47.622076988220215,139.298828125
182,Average3v,50,47.388887882232666,139.298828125
183,Average3v,50,47.58282780647278,139.298828125
184,Average3v,50,47.679059982299805,139.298828125
185,Average3v,50,47.46038818359375,139.298828125
186,Average3v,50,47.38904905319214,139.298828125
187,Average3v,50,46.64497494697571,139.298828125
188,Average3v,50,47.10949969291687,139.298828125
189,Average3v,50,47.67230820655823,139.298828125
190,Average3v,50,47.19550824165344,139.298828125
191,Average3v,50,47.901392459869385,139.298828125
192,Average3v,50,47.49420738220215,139.298828125
193,Average3v,50,47.34696865081787,139.298828125
194,Average3v,50,48.24798250198364,139.298828125
195,Average3v,50,47.50333094596863,139.298828125
196,Average3v,50,47.28917622566223,139.298828125
197,Average3v,50,47.684022188186646,139.298828125
198,Average3v,50,47.59646654129028,139.298828125
199,Average3v,50,47.78274345397949,141.951171875
